Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount
3891,2411,119,3,16619.7,0.05
3892,2411,159,2,3070.84,0.1
3893,2412,53,3,50251.89,0.05
3894,2413,116,3,8921.83,0.2
3895,2413,51,2,24437.01,0.2
3896,2414,158,1,17342.07,0.1
3897,2415,34,3,1910.97,0.05
3898,2415,135,3,6436.82,0.2
3899,2416,155,2,3806.76,0.2
3900,2417,120,3,22355.5,0.05
3901,2417,174,3,538.14,0.05
3902,2417,173,1,26855.55,0.1
3903,2418,43,1,51003.27,0.2
3904,2419,194,3,50025.77,0.15
3905,2420,93,3,34455.75,0.0
3906,2420,200,1,20299.02,0.1
3907,2420,21,1,17242.26,0.15
3908,2421,189,3,24813.39,0.2
3909,2422,172,1,17664.71,0.15
3910,2423,58,2,4945.79,0.15
3911,2423,77,2,6283.7,0.0
3912,2424,146,3,40286.57,0.15
3913,2424,148,1,21684.4,0.05
3914,2424,174,3,538.14,0.2
3915,2425,158,1,17342.07,0.0
3916,2426,86,1,8655.62,0.1
3917,2427,121,2,28507.38,0.05
3918,2428,84,2,8374.62,0.2
3919,2429,62,2,10449.51,0.1
3920,2429,174,1,538.14,0.2
3921,2430,107,3,16984.11,0.2
3922,2430,59,2,34215.94,0.2
3923,2431,153,2,42981.95,0.0
3924,2432,145,2,12372.58,0.1
3925,2433,74,2,29336.62,0.15
3926,2433,107,3,16984.11,0.1
3927,2434,121,1,28507.38,0.2
3928,2435,9,1,11984.47,0.05
3929,2436,24,3,29603.93,0.05
3930,2436,5,3,4803.48,0.15
3931,2437,98,1,3308.53,0.05
3932,2437,172,2,17664.71,0.15
3933,2437,97,3,2156.33,0.15
3934,2438,181,1,40139.53,0.05
3935,2439,53,2,50251.89,0.1
3936,2439,73,3,49942.04,0.05
3937,2439,130,3,27639.1,0.0
3938,2440,101,1,28858.95,0.0
3939,2441,9,1,11984.47,0.1
3940,2441,155,3,3806.76,0.2
3941,2442,185,3,25661.22,0.0
3942,2443,54,1,11768.03,0.15
3943,2443,191,2,25668.57,0.1
3944,2444,115,3,31652.31,0.2
3945,2444,199,3,7411.65,0.05
3946,2444,197,3,26851.86,0.15
3947,2445,158,2,17342.07,0.1
3948,2446,111,1,3742.68,0.2
3949,2447,154,2,36128.53,0.0
3950,2447,51,2,24437.01,0.1
3951,2448,198,3,26983.92,0.1
3952,2448,182,3,29776.4,0.2
3953,2448,169,1,5915.86,0.0
3954,2449,193,2,12185.72,0.05
3955,2450,108,3,50140.67,0.1
3956,2450,112,2,14176.68,0.15
3957,2451,177,3,4661.0,0.15
3958,2451,60,3,10418.46,0.0
3959,2452,183,1,15207.74,0.2
3960,2452,84,3,8374.62,0.0
3961,2453,100,2,15290.28,0.0
3962,2453,112,3,14176.68,0.05
3963,2454,78,3,22980.54,0.15
3964,2455,152,3,2563.86,0.2
3965,2456,114,2,41748.5,0.05
3966,2457,91,3,19812.47,0.15
3967,2457,12,3,20855.6,0.1
3968,2458,129,2,48499.86,0.05
3969,2458,11,3,26704.67,0.1
3970,2459,62,1,10449.51,0.2
3971,2460,166,2,23654.57,0.1
3972,2460,152,2,2563.86,0.2
3973,2460,173,3,26855.55,0.05
3974,2461,57,2,46927.83,0.05
3975,2462,136,2,42539.86,0.2
3976,2463,29,1,30681.71,0.0
3977,2464,100,1,15290.28,0.2
3978,2464,9,2,11984.47,0.0
3979,2465,140,1,30777.61,0.05
3980,2466,80,2,19270.14,0.2
3981,2467,110,1,28191.63,0.1
3982,2468,16,2,23743.03,0.15
3983,2468,55,2,28833.78,0.15
3984,2469,111,3,3742.68,0.2
3985,2470,190,1,25334.25,0.15
3986,2471,46,1,44085.92,0.1
3987,2472,194,1,50025.77,0.2
3988,2473,104,2,31127.57,0.1
3989,2473,179,3,36065.25,0.15
3990,2474,183,1,15207.74,0.2
3991,2474,180,3,21897.02,0.0
3992,2475,78,1,22980.54,0.1
3993,2476,57,1,46927.83,0.05
3994,2477,140,2,30777.61,0.15
3995,2478,58,3,4945.79,0.1
3996,2479,1,1,40696.64,0.05
3997,2480,124,3,11084.62,0.0
3998,2480,50,1,25321.56,0.0
3999,2481,76,2,12285.91,0.15
4000,2482,139,1,15424.8,0.1
4001,2483,99,3,34928.44,0.0
4002,2483,192,3,28177.04,0.1
4003,2484,198,1,26983.92,0.05
4004,2484,149,2,5864.85,0.1
4005,2485,92,2,40516.93,0.0
4006,2486,172,3,17664.71,0.05
4007,2486,190,3,25334.25,0.15
4008,2487,21,3,17242.26,0.15
4009,2488,127,2,40465.67,0.0
4010,2488,20,3,27656.21,0.0
4011,2489,157,3,46646.8,0.05
4012,2489,38,3,45352.89,0.05
4013,2490,143,2,33742.3,0.0
4014,2490,184,2,22608.18,0.0
4015,2491,22,3,36885.18,0.05
4016,2491,40,1,25646.78,0.05
4017,2492,50,2,25321.56,0.2
4018,2493,35,1,29269.09,0.2
4019,2494,198,3,26983.92,0.0
4020,2494,68,1,10784.99,0.15
4021,2494,11,3,26704.67,0.0
4022,2495,121,3,28507.38,0.2
4023,2495,127,2,40465.67,0.15
4024,2495,93,1,34455.75,0.15
4025,2496,2,2,40309.91,0.15
4026,2497,177,1,4661.0,0.15
4027,2498,190,3,25334.25,0.0
4028,2498,34,3,1910.97,0.05
4029,2499,100,1,15290.28,0.15
4030,2499,152,2,2563.86,0.15
4031,2499,95,3,26129.21,0.0
4032,2500,31,3,41690.09,0.15
4033,2501,165,1,36704.4,0.2
4034,2502,32,3,42924.05,0.05
4035,2503,182,1,29776.4,0.2
4036,2503,166,3,23654.57,0.05
4037,2503,200,1,20299.02,0.0
4038,2504,92,3,40516.93,0.2
4039,2505,149,1,5864.85,0.0
4040,2505,185,2,25661.22,0.05
4041,2506,73,3,49942.04,0.1
4042,2507,143,3,33742.3,0.2
4043,2507,169,3,5915.86,0.2
4044,2508,27,2,39548.82,0.0
4045,2508,6,3,21794.83,0.15
4046,2508,150,3,27289.27,0.0
4047,2508,181,2,40139.53,0.1
4048,2509,42,1,35391.16,0.0
4049,2510,13,1,15039.84,0.15
4050,2511,32,2,42924.05,0.1
4051,2512,177,1,4661.0,0.1
4052,2512,143,2,33742.3,0.15
4053,2513,139,1,15424.8,0.2
4054,2513,180,2,21897.02,0.0
4055,2514,199,3,7411.65,0.05
4056,2515,145,2,12372.58,0.1
4057,2516,91,1,19812.47,0.15
4058,2517,175,3,23206.0,0.1
4059,2518,129,2,48499.86,0.05
4060,2518,9,3,11984.47,0.15
4061,2519,102,2,1008.25,0.2
4062,2520,176,3,33751.54,0.2
4063,2520,159,2,3070.84,0.2
4064,2521,125,1,6198.59,0.2
4065,2521,67,2,21572.02,0.0
4066,2522,171,3,9250.53,0.0
4067,2523,92,2,40516.93,0.15
4068,2524,46,3,44085.92,0.2
4069,2524,81,2,23072.5,0.15
4070,2524,49,2,26129.96,0.15
4071,2525,154,1,36128.53,0.0
4072,2525,89,1,48825.23,0.15
4073,2526,74,3,29336.62,0.15
4074,2526,127,1,40465.67,0.15
4075,2526,36,2,39563.63,0.15
4076,2527,82,1,30777.11,0.15
4077,2527,150,1,27289.27,0.2
4078,2527,4,2,41885.03,0.15
4079,2528,195,2,24840.62,0.15
4080,2529,185,3,25661.22,0.15
4081,2530,197,1,26851.86,0.1
4082,2531,33,2,12098.86,0.2
4083,2531,70,3,18353.81,0.15
4084,2532,12,1,20855.6,0.15
4085,2533,41,2,7052.31,0.15
4086,2534,76,1,12285.91,0.0
4087,2534,12,2,20855.6,0.15
4088,2535,53,1,50251.89,0.1
4089,2535,23,1,26378.92,0.1
4090,2535,184,1,22608.18,0.05
4091,2536,88,3,12091.36,0.15
4092,2537,1,2,40696.64,0.2
4093,2537,134,3,20156.16,0.1
4094,2538,17,1,30784.12,0.0
4095,2538,116,2,8921.83,0.0
4096,2539,39,1,11770.94,0.1
4097,2540,59,1,34215.94,0.05
4098,2540,85,3,23127.94,0.0
4099,2540,51,3,24437.01,0.1
4100,2541,106,1,36075.95,0.1
4101,2542,160,2,23328.29,0.05
4102,2542,59,1,34215.94,0.05
4103,2543,184,3,22608.18,0.0
4104,2544,22,1,36885.18,0.2
4105,2545,67,3,21572.02,0.05
4106,2546,71,3,45760.82,0.0
4107,2546,179,2,36065.25,0.0
4108,2547,138,3,49356.42,0.05
4109,2547,125,2,6198.59,0.05
4110,2548,163,2,35870.08,0.2
4111,2548,120,3,22355.5,0.05
4112,2549,78,1,22980.54,0.0
4113,2549,12,1,20855.6,0.15
4114,2550,38,1,45352.89,0.15
4115,2550,59,3,34215.94,0.2
4116,2550,24,3,29603.93,0.2
4117,2551,28,3,18136.06,0.0
4118,2552,175,1,23206.0,0.1
4119,2552,146,1,40286.57,0.15
4120,2552,99,2,34928.44,0.15
4121,2553,158,2,17342.07,0.05
4122,2554,93,2,34455.75,0.15
4123,2554,130,2,27639.1,0.1
4124,2555,107,3,16984.11,0.1
4125,2555,55,3,28833.78,0.2
4126,2555,197,3,26851.86,0.05
4127,2556,194,2,50025.77,0.05
4128,2557,76,3,12285.91,0.05
4129,2558,83,1,16031.85,0.1
4130,2559,120,3,22355.5,0.2
4131,2560,142,2,19228.31,0.0
4132,2560,7,1,30948.06,0.1
4133,2561,59,3,34215.94,0.2
4134,2562,121,1,28507.38,0.0
4135,2563,113,2,27795.82,0.15
4136,2563,102,3,1008.25,0.0
4137,2563,122,3,11268.33,0.05
4138,2563,112,3,14176.68,0.2
4139,2564,77,3,6283.7,0.2
4140,2564,83,2,16031.85,0.0
4141,2564,181,3,40139.53,0.05
4142,2565,121,2,28507.38,0.05
4143,2566,56,3,44872.49,0.15
4144,2567,155,1,3806.76,0.1
4145,2567,49,3,26129.96,0.05
4146,2568,25,3,38481.68,0.0
4147,2569,76,3,12285.91,0.0
4148,2570,68,1,10784.99,0.0
4149,2571,32,2,42924.05,0.0
4150,2571,4,2,41885.03,0.1
4151,2572,152,3,2563.86,0.15
4152,2573,91,2,19812.47,0.1
4153,2573,182,1,29776.4,0.05
4154,2573,119,1,16619.7,0.2
4155,2574,123,1,42594.36,0.1
4156,2574,25,1,38481.68,0.05
4157,2575,71,2,45760.82,0.05
4158,2575,149,3,5864.85,0.15
4159,2576,120,1,22355.5,0.0
4160,2576,8,1,43782.92,0.05
4161,2577,78,2,22980.54,0.1
4162,2577,58,3,4945.79,0.2
4163,2578,190,3,25334.25,0.2
4164,2579,142,2,19228.31,0.0
4165,2579,184,3,22608.18,0.2
4166,2580,24,2,29603.93,0.2
4167,2581,182,1,29776.4,0.0
4168,2582,152,1,2563.86,0.15
4169,2583,56,2,44872.49,0.05
4170,2583,117,3,36095.84,0.05
4171,2584,74,3,29336.62,0.0
4172,2585,54,1,11768.03,0.05
4173,2585,55,1,28833.78,0.05
4174,2585,31,3,41690.09,0.1
4175,2586,11,2,26704.67,0.0
4176,2587,53,3,50251.89,0.0
4177,2588,188,2,43924.5,0.2
4178,2588,189,2,24813.39,0.1
4179,2588,135,2,6436.82,0.15
4180,2588,56,3,44872.49,0.15
4181,2589,118,1,29041.54,0.05
4182,2590,106,2,36075.95,0.15
4183,2591,173,2,26855.55,0.15
4184,2592,36,1,39563.63,0.0
4185,2592,42,1,35391.16,0.2
4186,2592,141,1,17316.48,0.0
4187,2593,55,2,28833.78,0.2
4188,2593,129,1,48499.86,0.15
4189,2594,67,2,21572.02,0.05
4190,2594,196,2,6975.02,0.1
4191,2595,56,1,44872.49,0.05
4192,2595,154,1,36128.53,0.1
4193,2596,93,3,34455.75,0.15
4194,2596,165,3,36704.4,0.05
4195,2597,10,2,18200.22,0.15
4196,2597,103,1,41454.92,0.1
4197,2598,60,1,10418.46,0.05
4198,2599,168,2,2470.72,0.05
4199,2600,134,3,20156.16,0.0
4200,2600,187,1,24661.99,0.2
4201,2600,71,3,45760.82,0.1
4202,2600,149,2,5864.85,0.1
4203,2601,67,1,21572.02,0.0
4204,2602,100,3,15290.28,0.05
4205,2603,175,1,23206.0,0.15
4206,2604,5,3,4803.48,0.05
4207,2604,79,2,18307.97,0.1
4208,2605,136,1,42539.86,0.15
4209,2605,25,3,38481.68,0.1
4210,2606,93,3,34455.75,0.1
4211,2606,189,3,24813.39,0.1
4212,2607,160,1,23328.29,0.15
4213,2608,51,1,24437.01,0.15
4214,2608,27,1,39548.82,0.15
4215,2609,128,1,44820.77,0.15
4216,2610,110,3,28191.63,0.15
4217,2611,94,3,7289.85,0.05
4218,2612,144,2,9261.62,0.0
4219,2613,199,2,7411.65,0.0
4220,2614,153,1,42981.95,0.2
4221,2615,199,3,7411.65,0.0
4222,2616,168,1,2470.72,0.15
4223,2616,140,2,30777.61,0.05
4224,2616,77,1,6283.7,0.05
4225,2617,4,2,41885.03,0.15
4226,2617,174,1,538.14,0.1
4227,2618,9,1,11984.47,0.05
4228,2618,25,3,38481.68,0.0
4229,2618,20,2,27656.21,0.1
4230,2619,1,2,40696.64,0.1
4231,2620,51,2,24437.01,0.1
4232,2621,41,1,7052.31,0.1
4233,2622,155,3,3806.76,0.2
4234,2622,4,2,41885.03,0.0
4235,2622,23,2,26378.92,0.1
4236,2622,1,2,40696.64,0.2
4237,2623,161,3,42411.41,0.2
4238,2624,23,2,26378.92,0.05
4239,2624,88,3,12091.36,0.0
4240,2625,157,3,46646.8,0.15
4241,2626,60,2,10418.46,0.15
4242,2627,10,3,18200.22,0.15
4243,2628,47,1,44066.13,0.15
4244,2629,79,1,18307.97,0.05
4245,2630,131,2,30688.69,0.2
4246,2631,41,2,7052.31,0.2
4247,2631,69,2,9019.63,0.0
4248,2632,193,2,12185.72,0.1
4249,2632,166,3,23654.57,0.15
4250,2633,41,2,7052.31,0.15
4251,2633,197,1,26851.86,0.0
4252,2634,86,2,8655.62,0.2
4253,2635,120,3,22355.5,0.15
4254,2636,47,3,44066.13,0.15
4255,2637,151,2,22108.82,0.2
4256,2638,131,3,30688.69,0.2
4257,2639,176,1,33751.54,0.0
4258,2639,141,3,17316.48,0.1
4259,2639,108,3,50140.67,0.2
4260,2640,89,3,48825.23,0.15
4261,2641,123,3,42594.36,0.05
4262,2641,152,2,2563.86,0.1
4263,2641,76,2,12285.91,0.15
4264,2641,55,1,28833.78,0.05
4265,2642,39,2,11770.94,0.15
4266,2643,169,2,5915.86,0.2
4267,2643,109,2,36362.87,0.1
4268,2644,133,3,21014.51,0.15
4269,2644,114,2,41748.5,0.2
4270,2645,150,3,27289.27,0.1
4271,2646,191,3,25668.57,0.05
4272,2646,21,2,17242.26,0.15
4273,2646,90,2,37188.84,0.1
4274,2646,91,3,19812.47,0.0
4275,2647,34,1,1910.97,0.1
4276,2647,65,1,10714.5,0.15
4277,2648,154,3,36128.53,0.0
4278,2649,70,3,18353.81,0.2
4279,2649,174,3,538.14,0.15
4280,2650,59,3,34215.94,0.2
4281,2651,7,1,30948.06,0.15
4282,2652,90,3,37188.84,0.0
4283,2652,72,2,19963.16,0.2
4284,2653,59,3,34215.94,0.05
4285,2654,137,2,13836.35,0.15
4286,2655,48,3,18097.56,0.0
4287,2655,185,1,25661.22,0.15
4288,2656,78,3,22980.54,0.0
4289,2656,190,3,25334.25,0.1
4290,2657,8,1,43782.92,0.15
4291,2657,122,1,11268.33,0.0
4292,2658,71,1,45760.82,0.15
4293,2658,23,1,26378.92,0.05
4294,2658,91,3,19812.47,0.1
4295,2659,81,1,23072.5,0.05
4296,2659,27,2,39548.82,0.1
4297,2660,137,2,13836.35,0.2
4298,2661,52,2,15906.74,0.15
4299,2662,166,2,23654.57,0.1
4300,2663,101,3,28858.95,0.0
4301,2663,111,1,3742.68,0.05
4302,2664,35,3,29269.09,0.2
4303,2664,125,2,6198.59,0.1
4304,2664,51,1,24437.01,0.1
4305,2665,14,3,10524.66,0.1
4306,2665,182,1,29776.4,0.0
4307,2666,6,2,21794.83,0.15
4308,2666,46,1,44085.92,0.15
4309,2666,161,3,42411.41,0.0
4310,2667,153,1,42981.95,0.15
4311,2667,84,2,8374.62,0.2
4312,2668,119,2,16619.7,0.2
4313,2669,52,1,15906.74,0.05
4314,2669,133,1,21014.51,0.15
4315,2670,65,1,10714.5,0.1
4316,2671,168,2,2470.72,0.1
4317,2672,122,3,11268.33,0.05
4318,2672,136,2,42539.86,0.0
4319,2673,89,3,48825.23,0.05
4320,2673,172,2,17664.71,0.0
4321,2673,194,1,50025.77,0.15
4322,2674,104,3,31127.57,0.15
4323,2675,194,2,50025.77,0.0
4324,2676,163,3,35870.08,0.2
4325,2677,31,3,41690.09,0.05
4326,2677,41,1,7052.31,0.15
4327,2678,56,1,44872.49,0.05
4328,2678,146,2,40286.57,0.15
4329,2678,29,2,30681.71,0.1
4330,2679,151,2,22108.82,0.0
4331,2679,134,3,20156.16,0.05
4332,2680,64,3,43716.56,0.15
4333,2680,128,1,44820.77,0.1
4334,2680,106,3,36075.95,0.2
4335,2681,3,3,23359.03,0.0
4336,2681,126,1,1621.66,0.15
4337,2682,94,1,7289.85,0.15
4338,2682,31,2,41690.09,0.0
4339,2683,117,3,36095.84,0.05
4340,2684,175,2,23206.0,0.15
4341,2684,166,3,23654.57,0.1
4342,2685,51,1,24437.01,0.05
4343,2686,197,2,26851.86,0.15
4344,2687,85,3,23127.94,0.1
4345,2688,2,2,40309.91,0.2
4346,2688,75,1,40963.99,0.15
4347,2689,15,3,38205.74,0.0
4348,2690,116,3,8921.83,0.2
4349,2691,170,2,10648.71,0.1
4350,2692,22,2,36885.18,0.15
4351,2693,84,3,8374.62,0.2
4352,2693,192,2,28177.04,0.1
4353,2694,11,3,26704.67,0.1
4354,2694,142,3,19228.31,0.2
4355,2694,144,1,9261.62,0.0
4356,2694,169,1,5915.86,0.05
4357,2695,9,2,11984.47,0.0
4358,2695,119,3,16619.7,0.1
4359,2695,161,1,42411.41,0.15
4360,2695,96,3,14581.98,0.2
4361,2696,32,2,42924.05,0.05
4362,2696,191,1,25668.57,0.0
4363,2697,156,3,15379.26,0.15
4364,2697,154,2,36128.53,0.05
4365,2697,169,1,5915.86,0.0
4366,2698,43,2,51003.27,0.1
4367,2698,63,2,33772.34,0.0
4368,2698,92,1,40516.93,0.0
4369,2699,165,3,36704.4,0.0
4370,2700,71,1,45760.82,0.15
4371,2700,16,1,23743.03,0.05
4372,2701,38,3,45352.89,0.2
4373,2702,24,3,29603.93,0.1
4374,2703,75,1,40963.99,0.05
4375,2704,137,1,13836.35,0.0
4376,2705,178,3,2898.19,0.05
4377,2705,99,1,34928.44,0.1
4378,2706,32,3,42924.05,0.0
4379,2707,15,2,38205.74,0.2
4380,2707,89,2,48825.23,0.15
4381,2708,133,2,21014.51,0.15
4382,2709,125,2,6198.59,0.05
4383,2709,154,3,36128.53,0.2
4384,2710,39,2,11770.94,0.1
4385,2710,70,1,18353.81,0.2
4386,2710,184,1,22608.18,0.1
4387,2711,138,1,49356.42,0.05
4388,2711,41,3,7052.31,0.05
4389,2711,125,2,6198.59,0.1
4390,2712,151,3,22108.82,0.1
4391,2712,91,1,19812.47,0.1
4392,2712,26,2,5340.38,0.15
4393,2713,199,3,7411.65,0.0
4394,2713,136,2,42539.86,0.1
4395,2714,63,3,33772.34,0.0
4396,2714,14,3,10524.66,0.15
4397,2715,159,2,3070.84,0.1
4398,2715,85,3,23127.94,0.2
4399,2716,27,3,39548.82,0.1
4400,2717,182,2,29776.4,0.2
4401,2718,150,1,27289.27,0.1
4402,2718,190,3,25334.25,0.0
4403,2719,35,3,29269.09,0.1
4404,2720,183,2,15207.74,0.0
4405,2721,86,1,8655.62,0.15
4406,2722,106,2,36075.95,0.1
4407,2722,153,3,42981.95,0.05
4408,2722,93,2,34455.75,0.1
4409,2723,20,1,27656.21,0.2
4410,2724,35,1,29269.09,0.15
4411,2724,170,2,10648.71,0.1
4412,2725,197,2,26851.86,0.15
4413,2726,70,1,18353.81,0.1
4414,2726,96,2,14581.98,0.0
4415,2726,148,1,21684.4,0.05
4416,2727,38,2,45352.89,0.2
4417,2728,64,3,43716.56,0.15
4418,2728,124,3,11084.62,0.0
4419,2729,16,3,23743.03,0.1
4420,2730,94,3,7289.85,0.1
4421,2730,154,3,36128.53,0.15
4422,2730,73,2,49942.04,0.1
4423,2731,28,1,18136.06,0.05
4424,2731,112,3,14176.68,0.2
4425,2731,110,2,28191.63,0.15
4426,2732,126,1,1621.66,0.1
4427,2732,31,2,41690.09,0.2
4428,2733,8,1,43782.92,0.15
4429,2734,68,3,10784.99,0.0
4430,2735,32,1,42924.05,0.05
4431,2736,174,2,538.14,0.15
4432,2737,17,2,30784.12,0.1
4433,2738,178,2,2898.19,0.0
4434,2738,161,2,42411.41,0.0
4435,2738,52,1,15906.74,0.1
4436,2739,94,2,7289.85,0.2
4437,2740,75,2,40963.99,0.1
4438,2741,87,2,31914.35,0.05
4439,2741,94,1,7289.85,0.15
4440,2742,170,3,10648.71,0.15
4441,2742,55,3,28833.78,0.15
4442,2742,53,2,50251.89,0.2
4443,2742,96,1,14581.98,0.2
4444,2743,157,1,46646.8,0.1
4445,2743,92,3,40516.93,0.2
4446,2744,129,2,48499.86,0.0
4447,2745,21,2,17242.26,0.0
4448,2746,85,3,23127.94,0.15
4449,2747,197,1,26851.86,0.2
4450,2747,41,2,7052.31,0.2
4451,2748,101,3,28858.95,0.15
4452,2749,200,1,20299.02,0.0
4453,2749,158,3,17342.07,0.15
4454,2749,175,1,23206.0,0.2
4455,2750,133,3,21014.51,0.1
4456,2750,130,3,27639.1,0.0
4457,2751,9,3,11984.47,0.05
4458,2751,95,3,26129.21,0.0
4459,2751,96,1,14581.98,0.0
4460,2751,196,2,6975.02,0.05
4461,2752,42,2,35391.16,0.1
4462,2753,157,3,46646.8,0.05
4463,2754,188,3,43924.5,0.05
4464,2754,61,3,20943.29,0.15
4465,2755,151,1,22108.82,0.05
4466,2756,171,3,9250.53,0.2
4467,2756,172,3,17664.71,0.15
4468,2756,61,3,20943.29,0.05
4469,2757,17,3,30784.12,0.05
4470,2757,144,3,9261.62,0.1
4471,2757,137,2,13836.35,0.15
4472,2758,193,2,12185.72,0.15
4473,2759,64,3,43716.56,0.1
4474,2760,35,3,29269.09,0.05
4475,2760,190,2,25334.25,0.2
4476,2760,3,3,23359.03,0.0
4477,2761,48,3,18097.56,0.15
4478,2762,124,2,11084.62,0.05
4479,2763,106,2,36075.95,0.0
4480,2763,79,2,18307.97,0.15
4481,2764,50,3,25321.56,0.05
4482,2764,197,2,26851.86,0.2
4483,2765,105,2,17777.23,0.2
4484,2765,62,3,10449.51,0.1
4485,2766,175,3,23206.0,0.2
4486,2767,78,2,22980.54,0.2
4487,2768,80,3,19270.14,0.15
4488,2768,100,3,15290.28,0.0
4489,2769,66,2,47190.57,0.2
4490,2770,146,3,40286.57,0.1
4491,2771,84,2,8374.62,0.15
4492,2772,168,1,2470.72,0.05
4493,2773,3,3,23359.03,0.15
4494,2773,40,3,25646.78,0.0
4495,2774,145,2,12372.58,0.2
4496,2774,97,2,2156.33,0.15
4497,2775,133,1,21014.51,0.0
4498,2776,138,1,49356.42,0.2
4499,2776,47,1,44066.13,0.05
4500,2777,167,3,39773.19,0.05
4501,2777,162,2,48984.46,0.15
4502,2778,36,1,39563.63,0.05
4503,2778,48,2,18097.56,0.05
4504,2779,181,3,40139.53,0.1
4505,2780,100,3,15290.28,0.0
4506,2781,106,2,36075.95,0.1
4507,2782,134,2,20156.16,0.2
4508,2782,84,1,8374.62,0.0
4509,2783,85,2,23127.94,0.1
4510,2783,84,3,8374.62,0.15
4511,2783,150,3,27289.27,0.15
4512,2784,171,2,9250.53,0.2
4513,2784,96,2,14581.98,0.2
4514,2785,14,2,10524.66,0.0
4515,2785,91,3,19812.47,0.05
4516,2786,164,3,42804.34,0.15
4517,2786,192,2,28177.04,0.1
4518,2786,123,3,42594.36,0.1
4519,2787,107,1,16984.11,0.05
4520,2788,95,2,26129.21,0.0
4521,2789,112,2,14176.68,0.05
4522,2790,65,1,10714.5,0.1
4523,2790,46,1,44085.92,0.0
4524,2790,11,3,26704.67,0.2
4525,2791,65,2,10714.5,0.0
4526,2792,36,2,39563.63,0.0
4527,2792,13,3,15039.84,0.2
4528,2792,64,1,43716.56,0.2
4529,2793,89,2,48825.23,0.15
4530,2793,172,2,17664.71,0.0
4531,2793,169,1,5915.86,0.05
4532,2793,6,2,21794.83,0.2
4533,2794,140,1,30777.61,0.1
4534,2795,48,2,18097.56,0.15
4535,2795,182,2,29776.4,0.05
4536,2795,145,1,12372.58,0.15
4537,2795,129,3,48499.86,0.2
4538,2796,13,2,15039.84,0.05
4539,2796,200,1,20299.02,0.05
4540,2797,1,2,40696.64,0.0
4541,2798,191,1,25668.57,0.15
4542,2798,130,1,27639.1,0.0
4543,2798,158,2,17342.07,0.05
4544,2799,21,3,17242.26,0.1
4545,2800,168,2,2470.72,0.2
4546,2801,105,3,17777.23,0.2
4547,2801,93,1,34455.75,0.1
4548,2802,122,3,11268.33,0.05
4549,2802,5,2,4803.48,0.2
4550,2803,25,2,38481.68,0.05
4551,2803,29,2,30681.71,0.2
4552,2804,12,1,20855.6,0.15
4553,2804,80,2,19270.14,0.1
4554,2805,11,2,26704.67,0.0
4555,2806,193,1,12185.72,0.05
4556,2807,141,3,17316.48,0.15
4557,2808,52,2,15906.74,0.0
4558,2809,115,1,31652.31,0.05
4559,2810,63,1,33772.34,0.2
4560,2811,73,1,49942.04,0.0
4561,2812,109,2,36362.87,0.1
4562,2813,12,1,20855.6,0.05
4563,2814,23,2,26378.92,0.1
4564,2815,6,2,21794.83,0.05
4565,2816,84,2,8374.62,0.1
4566,2817,117,1,36095.84,0.0
4567,2818,104,2,31127.57,0.0
4568,2818,162,1,48984.46,0.15
4569,2819,29,1,30681.71,0.1
4570,2819,2,3,40309.91,0.15
4571,2820,11,2,26704.67,0.2
4572,2821,119,1,16619.7,0.0
4573,2822,22,2,36885.18,0.15
4574,2822,179,3,36065.25,0.2
4575,2822,134,1,20156.16,0.05
4576,2822,24,1,29603.93,0.1
4577,2823,49,1,26129.96,0.05
4578,2823,148,1,21684.4,0.1
4579,2824,73,3,49942.04,0.2
4580,2825,21,2,17242.26,0.15
4581,2825,108,1,50140.67,0.15
4582,2826,49,1,26129.96,0.2
4583,2826,38,1,45352.89,0.0
4584,2827,46,2,44085.92,0.1
4585,2828,136,2,42539.86,0.1
4586,2829,147,1,31001.46,0.0
4587,2829,7,2,30948.06,0.0
4588,2830,168,3,2470.72,0.1
4589,2830,17,3,30784.12,0.2
4590,2830,83,1,16031.85,0.1
4591,2831,156,1,15379.26,0.05
4592,2832,199,2,7411.65,0.05
4593,2833,107,1,16984.11,0.05
4594,2834,124,3,11084.62,0.1
4595,2835,50,3,25321.56,0.0
4596,2835,120,1,22355.5,0.2
4597,2836,73,2,49942.04,0.1
4598,2836,31,1,41690.09,0.15
4599,2837,9,1,11984.47,0.0
4600,2837,164,2,42804.34,0.0
4601,2837,166,3,23654.57,0.1
4602,2838,29,1,30681.71,0.1
4603,2839,160,3,23328.29,0.05
4604,2839,44,1,30820.13,0.2
4605,2840,24,3,29603.93,0.2
4606,2840,115,2,31652.31,0.15
4607,2841,117,2,36095.84,0.2
4608,2842,10,2,18200.22,0.2
4609,2843,190,1,25334.25,0.2
4610,2844,196,3,6975.02,0.0
4611,2845,176,3,33751.54,0.0
4612,2845,89,2,48825.23,0.2
4613,2845,185,3,25661.22,0.05
4614,2845,93,1,34455.75,0.0
4615,2846,55,2,28833.78,0.1
4616,2847,8,3,43782.92,0.1
4617,2847,133,3,21014.51,0.1
4618,2848,90,3,37188.84,0.1
4619,2849,91,2,19812.47,0.2
4620,2849,39,1,11770.94,0.1
4621,2849,190,2,25334.25,0.0
4622,2850,98,1,3308.53,0.2
4623,2850,95,2,26129.21,0.15
4624,2851,4,2,41885.03,0.2
4625,2852,83,3,16031.85,0.05
