Order_ID,Customer_ID,Order_Date,Order_Status
2538,395,2025-10-09 01:00:00,Delivered
2539,187,2024-01-15 04:00:00,Delivered
2540,856,2024-08-31 05:00:00,Delivered
2541,12,2025-08-08 15:00:00,Delivered
2542,353,2024-07-11 20:00:00,Cancelled
2543,995,2025-08-14 12:00:00,Delivered
2544,220,2025-04-09 19:00:00,Delivered
2545,451,2024-04-30 23:00:00,Delivered
2546,787,2025-06-10 10:00:00,Delivered
2547,914,2024-07-09 08:00:00,Delivered
2548,893,2025-05-14 17:00:00,Delivered
2549,99,2025-11-15 10:00:00,Delivered
2550,270,2024-03-05 11:00:00,Delivered
2551,27,2025-07-10 04:00:00,Delivered
2552,999,2025-04-13 03:00:00,Delivered
2553,730,2024-10-29 04:00:00,Cancelled
2554,315,2025-04-08 13:00:00,Delivered
2555,963,2024-03-25 16:00:00,Delivered
2556,840,2025-06-07 06:00:00,Delivered
2557,697,2024-08-15 00:00:00,Delivered
2558,763,2024-12-28 16:00:00,Delivered
2559,156,2025-07-30 16:00:00,Delivered
2560,820,2025-06-29 11:00:00,Delivered
2561,711,2025-06-27 05:00:00,Delivered
2562,103,2025-11-27 05:00:00,Delivered
2563,880,2025-09-25 07:00:00,Cancelled
2564,770,2024-06-04 17:00:00,Returned
2565,625,2025-03-10 06:00:00,Delivered
2566,983,2025-02-14 09:00:00,Delivered
2567,535,2025-03-07 15:00:00,Delivered
2568,140,2024-11-03 00:00:00,Delivered
2569,726,2025-07-23 21:00:00,Delivered
2570,946,2025-09-19 19:00:00,Returned
2571,61,2025-02-24 04:00:00,Delivered
2572,843,2024-06-13 07:00:00,Delivered
2573,164,2025-10-23 13:00:00,Delivered
2574,199,2024-09-11 11:00:00,Delivered
2575,987,2024-10-09 04:00:00,Cancelled
2576,127,2025-08-22 21:00:00,Delivered
2577,455,2024-05-25 21:00:00,Delivered
2578,336,2024-01-12 20:00:00,Delivered
2579,319,2025-06-20 03:00:00,Delivered
2580,613,2025-04-27 07:00:00,Delivered
2581,306,2024-05-07 17:00:00,Delivered
2582,466,2024-06-06 02:00:00,Cancelled
2583,773,2024-12-15 08:00:00,Returned
2584,42,2025-01-25 08:00:00,Delivered
2585,478,2025-03-12 18:00:00,Delivered
2586,727,2025-12-09 15:00:00,Delivered
2587,231,2025-06-19 03:00:00,Delivered
2588,750,2025-09-09 19:00:00,Cancelled
2589,248,2025-11-11 15:00:00,Cancelled
2590,987,2025-03-18 13:00:00,Delivered
2591,108,2024-10-13 23:00:00,Delivered
2592,927,2024-09-14 20:00:00,Delivered
2593,430,2025-11-13 08:00:00,Returned
2594,86,2024-01-14 03:00:00,Delivered
2595,498,2024-09-05 18:00:00,Delivered
2596,606,2025-03-20 21:00:00,Delivered
2597,800,2025-12-26 15:00:00,Delivered
2598,858,2025-08-02 12:00:00,Delivered
2599,892,2025-11-14 12:00:00,Delivered
2600,111,2025-08-27 20:00:00,Returned
2601,590,2024-04-07 03:00:00,Returned
2602,245,2025-01-04 18:00:00,Delivered
2603,926,2025-09-10 13:00:00,Delivered
2604,736,2024-02-10 11:00:00,Delivered
2605,451,2025-04-16 18:00:00,Cancelled
2606,39,2025-02-12 20:00:00,Delivered
2607,443,2025-11-16 00:00:00,Delivered
2608,186,2024-01-25 20:00:00,Returned
2609,102,2024-10-26 13:00:00,Delivered
2610,747,2025-04-12 08:00:00,Delivered
2611,700,2024-12-18 11:00:00,Returned
2612,255,2024-10-10 14:00:00,Delivered
2613,333,2025-04-14 22:00:00,Returned
2614,270,2024-06-13 06:00:00,Delivered
2615,885,2025-07-14 20:00:00,Delivered
2616,411,2024-12-22 05:00:00,Cancelled
2617,878,2024-04-01 10:00:00,Delivered
2618,552,2024-08-21 10:00:00,Cancelled
2619,104,2024-04-02 20:00:00,Delivered
2620,637,2025-05-24 20:00:00,Delivered
2621,392,2024-07-26 08:00:00,Cancelled
2622,498,2024-12-25 10:00:00,Delivered
2623,918,2025-01-05 05:00:00,Returned
2624,331,2024-01-17 03:00:00,Delivered
2625,318,2025-06-02 22:00:00,Delivered
2626,304,2025-07-27 17:00:00,Delivered
2627,634,2025-12-13 02:00:00,Delivered
2628,93,2025-12-29 19:00:00,Cancelled
2629,680,2025-02-18 08:00:00,Delivered
2630,349,2025-06-29 11:00:00,Delivered
2631,944,2025-01-29 03:00:00,Cancelled
2632,754,2024-10-27 19:00:00,Delivered
2633,85,2024-11-27 07:00:00,Delivered
2634,42,2024-09-08 17:00:00,Delivered
2635,281,2024-01-27 15:00:00,Delivered
2636,712,2024-08-12 07:00:00,Cancelled
2637,451,2025-10-25 06:00:00,Delivered
2638,304,2024-09-06 00:00:00,Cancelled
2639,495,2025-03-25 13:00:00,Delivered
2640,582,2024-07-15 13:00:00,Delivered
2641,532,2025-08-17 12:00:00,Delivered
2642,910,2025-01-31 23:00:00,Delivered
2643,816,2025-01-07 08:00:00,Delivered
2644,374,2024-08-28 10:00:00,Delivered
2645,79,2025-12-10 04:00:00,Delivered
2646,848,2025-12-20 07:00:00,Delivered
2647,593,2024-05-11 03:00:00,Returned
2648,804,2025-06-03 22:00:00,Delivered
2649,322,2024-04-17 19:00:00,Delivered
2650,357,2025-12-19 20:00:00,Returned
2651,841,2024-08-17 14:00:00,Delivered
2652,857,2024-02-24 14:00:00,Delivered
2653,510,2025-08-28 13:00:00,Delivered
2654,176,2024-01-23 17:00:00,Delivered
2655,666,2024-02-28 11:00:00,Delivered
2656,724,2024-05-31 02:00:00,Delivered
2657,67,2024-10-09 18:00:00,Delivered
2658,919,2024-01-29 22:00:00,Delivered
2659,442,2025-12-22 04:00:00,Returned
2660,221,2025-11-08 14:00:00,Delivered
2661,714,2025-11-21 09:00:00,Delivered
2662,584,2025-06-04 13:00:00,Delivered
2663,553,2025-11-28 18:00:00,Delivered
2664,7,2025-09-16 01:00:00,Delivered
2665,367,2025-08-24 03:00:00,Delivered
2666,73,2025-09-20 02:00:00,Delivered
2667,748,2024-06-14 23:00:00,Delivered
2668,616,2024-07-02 05:00:00,Delivered
2669,952,2025-05-21 23:00:00,Delivered
2670,92,2024-04-06 12:00:00,Delivered
2671,972,2025-12-02 12:00:00,Delivered
2672,391,2025-12-14 15:00:00,Delivered
2673,352,2024-07-06 03:00:00,Delivered
2674,182,2025-12-25 13:00:00,Cancelled
2675,512,2024-04-02 05:00:00,Delivered
2676,206,2024-08-20 11:00:00,Returned
2677,649,2024-03-24 10:00:00,Delivered
2678,97,2025-06-20 08:00:00,Delivered
2679,621,2024-03-03 17:00:00,Delivered
2680,383,2024-04-07 05:00:00,Delivered
2681,542,2024-01-13 00:00:00,Delivered
2682,314,2024-01-29 18:00:00,Delivered
2683,880,2024-03-12 05:00:00,Delivered
2684,636,2025-05-25 05:00:00,Delivered
2685,1000,2024-12-19 03:00:00,Cancelled
2686,935,2024-06-07 19:00:00,Delivered
2687,182,2025-03-27 22:00:00,Cancelled
2688,791,2024-06-30 16:00:00,Delivered
2689,839,2025-03-31 00:00:00,Delivered
2690,958,2025-07-04 03:00:00,Delivered
2691,320,2024-10-25 03:00:00,Delivered
2692,185,2025-08-27 16:00:00,Delivered
2693,103,2025-05-24 06:00:00,Delivered
2694,628,2024-12-11 14:00:00,Returned
2695,562,2025-02-02 14:00:00,Returned
2696,685,2025-07-21 02:00:00,Delivered
2697,375,2024-05-24 07:00:00,Returned
2698,503,2024-07-11 12:00:00,Delivered
2699,61,2025-05-06 21:00:00,Delivered
2700,860,2025-08-28 03:00:00,Cancelled
2701,94,2025-11-10 20:00:00,Delivered
2702,540,2025-07-30 18:00:00,Delivered
2703,535,2025-02-07 17:00:00,Delivered
2704,290,2024-11-24 04:00:00,Delivered
2705,203,2024-10-26 20:00:00,Delivered
2706,446,2025-01-21 02:00:00,Delivered
2707,504,2024-04-16 10:00:00,Delivered
2708,625,2025-02-02 09:00:00,Delivered
2709,806,2024-10-21 21:00:00,Delivered
2710,541,2024-02-12 06:00:00,Returned
2711,315,2025-08-24 23:00:00,Cancelled
2712,556,2024-06-26 20:00:00,Delivered
2713,50,2025-07-01 00:00:00,Delivered
2714,311,2025-01-29 06:00:00,Delivered
2715,551,2024-02-23 21:00:00,Cancelled
2716,757,2025-06-04 16:00:00,Cancelled
2717,521,2025-01-14 21:00:00,Delivered
2718,933,2024-08-07 03:00:00,Delivered
2719,191,2024-08-14 22:00:00,Delivered
2720,732,2024-07-27 15:00:00,Delivered
2721,656,2025-09-19 00:00:00,Delivered
2722,391,2024-07-29 22:00:00,Delivered
2723,298,2024-01-05 07:00:00,Delivered
2724,938,2024-12-04 05:00:00,Returned
2725,847,2024-08-21 11:00:00,Cancelled
2726,412,2024-02-15 04:00:00,Delivered
2727,253,2025-09-28 21:00:00,Delivered
2728,945,2025-03-08 21:00:00,Delivered
2729,885,2025-10-03 09:00:00,Delivered
2730,900,2025-10-31 23:00:00,Cancelled
2731,420,2025-12-07 00:00:00,Delivered
2732,424,2025-01-21 08:00:00,Cancelled
2733,195,2025-05-14 08:00:00,Delivered
2734,642,2025-12-10 12:00:00,Delivered
2735,786,2025-04-04 04:00:00,Delivered
2736,229,2024-03-13 20:00:00,Delivered
2737,163,2025-05-15 02:00:00,Delivered
2738,336,2024-06-20 23:00:00,Delivered
2739,698,2025-12-12 12:00:00,Delivered
2740,294,2024-10-18 18:00:00,Delivered
2741,780,2024-05-02 12:00:00,Cancelled
2742,906,2024-07-25 02:00:00,Delivered
2743,510,2024-07-24 04:00:00,Delivered
2744,37,2025-04-25 15:00:00,Delivered
2745,235,2024-02-08 12:00:00,Delivered
2746,781,2025-12-11 02:00:00,Delivered
2747,631,2025-01-14 14:00:00,Delivered
2748,453,2025-09-03 01:00:00,Delivered
2749,516,2024-07-12 06:00:00,Delivered
2750,45,2025-08-05 00:00:00,Returned
2751,350,2024-09-13 05:00:00,Delivered
2752,206,2025-10-21 01:00:00,Delivered
2753,157,2024-10-25 16:00:00,Delivered
2754,189,2025-10-04 06:00:00,Delivered
2755,739,2025-03-25 00:00:00,Cancelled
2756,72,2024-09-08 19:00:00,Delivered
2757,571,2024-06-13 04:00:00,Delivered
2758,326,2024-02-28 03:00:00,Delivered
2759,420,2025-06-14 17:00:00,Delivered
2760,738,2024-06-22 23:00:00,Returned
2761,380,2024-02-09 04:00:00,Cancelled
2762,701,2024-08-27 00:00:00,Delivered
2763,577,2024-02-29 12:00:00,Delivered
2764,123,2024-08-17 20:00:00,Delivered
2765,559,2024-03-16 00:00:00,Delivered
2766,933,2025-05-02 18:00:00,Delivered
2767,290,2025-12-03 19:00:00,Delivered
2768,933,2024-08-31 21:00:00,Delivered
2769,257,2024-12-19 20:00:00,Delivered
2770,942,2024-06-05 14:00:00,Delivered
2771,369,2024-08-17 04:00:00,Delivered
2772,749,2024-06-27 12:00:00,Returned
2773,904,2024-06-13 11:00:00,Delivered
2774,443,2024-11-03 04:00:00,Delivered
2775,421,2025-12-28 17:00:00,Cancelled
2776,412,2024-05-08 20:00:00,Delivered
2777,965,2025-02-19 13:00:00,Cancelled
2778,472,2025-04-08 14:00:00,Returned
2779,475,2025-01-07 10:00:00,Delivered
2780,409,2024-05-16 23:00:00,Delivered
2781,252,2024-08-10 22:00:00,Delivered
2782,200,2025-11-06 19:00:00,Delivered
2783,475,2025-07-15 13:00:00,Delivered
2784,315,2024-08-06 12:00:00,Delivered
2785,112,2025-07-09 20:00:00,Delivered
2786,927,2025-09-30 13:00:00,Delivered
2787,223,2024-12-11 17:00:00,Cancelled
2788,676,2025-01-28 16:00:00,Delivered
2789,966,2025-03-29 00:00:00,Delivered
2790,396,2025-08-04 21:00:00,Delivered
2791,764,2025-11-27 18:00:00,Delivered
2792,657,2025-02-15 18:00:00,Delivered
2793,203,2024-06-03 13:00:00,Delivered
2794,252,2024-05-13 15:00:00,Delivered
2795,956,2025-09-19 16:00:00,Delivered
2796,897,2024-02-06 21:00:00,Delivered
2797,67,2024-03-28 00:00:00,Delivered
2798,883,2024-02-24 10:00:00,Cancelled
2799,321,2024-12-31 06:00:00,Delivered
2800,981,2024-08-06 09:00:00,Cancelled
2801,372,2025-09-30 10:00:00,Delivered
2802,849,2025-04-02 15:00:00,Delivered
2803,180,2024-10-23 09:00:00,Delivered
2804,576,2024-06-12 04:00:00,Delivered
2805,122,2025-06-29 19:00:00,Delivered
2806,576,2025-07-19 20:00:00,Delivered
2807,288,2025-12-07 07:00:00,Returned
2808,680,2024-05-30 14:00:00,Delivered
2809,41,2024-05-18 12:00:00,Delivered
2810,489,2024-06-23 00:00:00,Delivered
2811,838,2025-01-06 14:00:00,Delivered
2812,187,2025-04-03 00:00:00,Returned
2813,970,2025-11-18 18:00:00,Delivered
2814,348,2024-03-28 11:00:00,Delivered
2815,139,2025-10-01 09:00:00,Delivered
2816,939,2024-06-02 03:00:00,Returned
2817,810,2025-11-15 06:00:00,Returned
2818,329,2024-10-26 22:00:00,Delivered
2819,806,2024-03-26 11:00:00,Delivered
2820,819,2025-05-21 00:00:00,Delivered
2821,605,2025-03-03 05:00:00,Delivered
2822,259,2024-07-15 16:00:00,Delivered
2823,533,2024-01-25 15:00:00,Delivered
2824,171,2024-02-23 20:00:00,Delivered
2825,314,2024-09-26 14:00:00,Returned
2826,346,2024-02-11 08:00:00,Delivered
2827,778,2025-11-03 14:00:00,Delivered
2828,341,2025-07-18 01:00:00,Delivered
2829,949,2025-10-01 00:00:00,Delivered
2830,20,2024-11-05 12:00:00,Delivered
2831,482,2025-01-24 12:00:00,Delivered
2832,689,2024-10-03 22:00:00,Delivered
2833,376,2025-06-08 13:00:00,Delivered
2834,351,2024-05-15 11:00:00,Delivered
2835,566,2024-07-16 15:00:00,Delivered
2836,86,2025-04-05 21:00:00,Delivered
2837,683,2024-11-22 16:00:00,Cancelled
2838,24,2024-05-11 03:00:00,Delivered
2839,182,2025-01-17 02:00:00,Delivered
2840,821,2024-08-30 02:00:00,Cancelled
2841,10,2024-01-14 23:00:00,Delivered
2842,892,2025-09-24 02:00:00,Delivered
2843,642,2025-04-16 20:00:00,Cancelled
2844,805,2025-11-11 03:00:00,Delivered
2845,58,2025-12-22 04:00:00,Delivered
2846,764,2024-03-24 05:00:00,Delivered
2847,975,2024-04-03 00:00:00,Delivered
2848,703,2024-08-26 06:00:00,Delivered
2849,82,2025-01-31 10:00:00,Delivered
2850,198,2025-05-02 06:00:00,Delivered
2851,508,2025-09-11 22:00:00,Delivered
2852,295,2025-11-23 18:00:00,Cancelled
2853,63,2025-03-29 05:00:00,Delivered
2854,82,2024-06-29 06:00:00,Delivered
2855,900,2025-07-09 18:00:00,Returned
2856,717,2024-05-06 22:00:00,Delivered
2857,193,2024-07-10 10:00:00,Delivered
2858,234,2024-06-15 12:00:00,Delivered
2859,607,2024-10-30 19:00:00,Delivered
2860,656,2024-10-19 06:00:00,Delivered
2861,845,2024-12-19 23:00:00,Delivered
2862,8,2025-11-01 21:00:00,Delivered
2863,773,2024-06-14 02:00:00,Delivered
2864,506,2024-12-18 23:00:00,Delivered
2865,774,2025-03-16 02:00:00,Delivered
2866,921,2025-04-01 00:00:00,Returned
2867,691,2024-03-31 10:00:00,Delivered
2868,939,2025-01-05 22:00:00,Delivered
2869,695,2024-03-08 18:00:00,Delivered
2870,860,2024-11-22 14:00:00,Delivered
2871,831,2025-05-06 11:00:00,Delivered
2872,782,2025-05-15 10:00:00,Delivered
2873,763,2024-07-13 07:00:00,Delivered
2874,44,2025-12-08 11:00:00,Delivered
2875,902,2025-04-17 10:00:00,Returned
2876,867,2025-02-16 14:00:00,Cancelled
2877,476,2025-04-08 04:00:00,Delivered
2878,769,2025-01-29 13:00:00,Returned
2879,895,2024-05-22 10:00:00,Delivered
2880,892,2025-10-09 04:00:00,Delivered
2881,15,2025-03-20 21:00:00,Cancelled
2882,155,2025-08-30 05:00:00,Delivered
2883,17,2025-02-04 15:00:00,Delivered
2884,346,2024-07-21 00:00:00,Delivered
2885,163,2024-11-06 17:00:00,Delivered
2886,195,2025-05-13 19:00:00,Delivered
2887,444,2025-03-21 05:00:00,Delivered
2888,682,2024-03-02 11:00:00,Returned
2889,69,2024-11-27 22:00:00,Delivered
2890,297,2024-05-24 07:00:00,Delivered
2891,507,2024-08-09 13:00:00,Delivered
2892,980,2024-11-11 20:00:00,Delivered
2893,646,2024-11-14 21:00:00,Delivered
2894,627,2024-05-04 19:00:00,Delivered
2895,289,2024-12-15 23:00:00,Delivered
2896,706,2024-05-11 11:00:00,Delivered
2897,485,2024-03-05 00:00:00,Delivered
2898,428,2024-09-09 06:00:00,Returned
2899,705,2024-08-27 10:00:00,Delivered
2900,924,2025-05-02 08:00:00,Delivered
2901,592,2024-12-05 22:00:00,Delivered
2902,131,2024-11-25 20:00:00,Delivered
2903,934,2024-08-22 22:00:00,Delivered
2904,243,2024-09-12 15:00:00,Delivered
2905,912,2024-01-20 10:00:00,Delivered
2906,98,2025-01-28 04:00:00,Delivered
2907,84,2025-06-25 15:00:00,Delivered
2908,923,2024-09-29 02:00:00,Delivered
2909,797,2024-07-16 08:00:00,Delivered
2910,373,2024-03-01 15:00:00,Delivered
2911,649,2024-01-04 10:00:00,Delivered
2912,636,2025-05-09 17:00:00,Delivered
2913,280,2024-11-23 15:00:00,Returned
2914,620,2025-07-03 06:00:00,Cancelled
2915,662,2024-07-11 19:00:00,Delivered
2916,303,2024-03-03 23:00:00,Cancelled
2917,537,2025-05-31 09:00:00,Delivered
2918,386,2025-03-09 22:00:00,Delivered
2919,12,2024-11-01 08:00:00,Delivered
2920,304,2024-01-26 00:00:00,Delivered
2921,781,2025-03-07 02:00:00,Delivered
2922,795,2024-05-31 14:00:00,Delivered
2923,569,2024-06-09 19:00:00,Delivered
2924,322,2024-04-20 08:00:00,Delivered
2925,203,2025-12-24 19:00:00,Delivered
2926,167,2025-08-23 04:00:00,Delivered
2927,18,2024-05-06 01:00:00,Cancelled
2928,566,2025-05-03 11:00:00,Delivered
2929,852,2025-01-19 17:00:00,Delivered
2930,445,2025-10-23 10:00:00,Delivered
2931,335,2025-09-19 01:00:00,Delivered
2932,332,2025-08-02 18:00:00,Delivered
2933,524,2024-02-27 23:00:00,Delivered
2934,136,2025-05-23 02:00:00,Returned
2935,144,2024-06-04 03:00:00,Delivered
2936,963,2025-12-31 07:00:00,Delivered
2937,369,2024-12-31 10:00:00,Delivered
2938,352,2024-03-12 15:00:00,Delivered
2939,64,2025-06-21 13:00:00,Delivered
2940,406,2025-12-12 04:00:00,Delivered
2941,92,2024-07-31 14:00:00,Delivered
2942,782,2024-09-24 07:00:00,Delivered
2943,661,2025-11-30 17:00:00,Delivered
2944,659,2025-12-15 07:00:00,Delivered
2945,44,2024-08-12 07:00:00,Returned
2946,978,2024-05-20 16:00:00,Delivered
2947,397,2025-10-11 21:00:00,Delivered
2948,523,2024-10-23 15:00:00,Delivered
2949,732,2025-12-14 13:00:00,Delivered
2950,42,2024-07-23 18:00:00,Delivered
2951,236,2025-08-19 15:00:00,Delivered
2952,719,2024-03-23 18:00:00,Cancelled
2953,522,2024-06-17 12:00:00,Delivered
2954,550,2024-01-08 20:00:00,Delivered
2955,289,2024-09-29 17:00:00,Delivered
2956,398,2024-06-12 06:00:00,Delivered
2957,263,2024-12-08 06:00:00,Delivered
2958,267,2025-02-06 03:00:00,Delivered
2959,463,2024-01-30 14:00:00,Delivered
2960,668,2025-11-18 16:00:00,Delivered
2961,210,2024-07-08 03:00:00,Delivered
2962,824,2024-04-19 23:00:00,Returned
2963,211,2024-07-23 18:00:00,Delivered
2964,306,2025-12-07 21:00:00,Delivered
2965,608,2024-11-06 11:00:00,Delivered
2966,664,2025-10-03 07:00:00,Delivered
2967,906,2024-09-15 06:00:00,Delivered
2968,318,2024-01-13 06:00:00,Cancelled
2969,882,2024-12-07 06:00:00,Delivered
2970,738,2025-02-01 23:00:00,Delivered
2971,401,2025-09-08 05:00:00,Returned
2972,492,2025-07-28 19:00:00,Delivered
2973,684,2024-09-11 02:00:00,Delivered
2974,906,2024-01-01 00:00:00,Delivered
2975,878,2024-01-12 08:00:00,Returned
2976,311,2025-03-31 12:00:00,Delivered
2977,985,2024-06-12 03:00:00,Delivered
2978,221,2025-10-23 06:00:00,Returned
2979,760,2025-01-16 02:00:00,Delivered
2980,670,2024-01-23 09:00:00,Delivered
2981,921,2024-05-02 09:00:00,Delivered
2982,468,2024-07-28 03:00:00,Cancelled
2983,763,2025-11-29 00:00:00,Cancelled
2984,955,2025-05-02 05:00:00,Delivered
2985,89,2024-08-28 14:00:00,Cancelled
2986,594,2025-12-12 17:00:00,Delivered
2987,24,2025-12-20 18:00:00,Delivered
2988,749,2025-12-09 04:00:00,Delivered
2989,408,2025-11-25 12:00:00,Delivered
2990,510,2025-03-18 14:00:00,Delivered
2991,997,2024-01-14 18:00:00,Cancelled
2992,673,2024-03-05 08:00:00,Delivered
2993,737,2025-05-05 06:00:00,Delivered
2994,25,2025-11-18 08:00:00,Returned
2995,193,2024-08-28 22:00:00,Delivered
2996,2,2025-10-27 01:00:00,Cancelled
2997,856,2025-03-21 17:00:00,Returned
2998,501,2024-08-25 22:00:00,Cancelled
2999,49,2024-10-20 11:00:00,Delivered
3000,377,2025-04-12 15:00:00,Delivered
3001,383,2025-11-05 11:00:00,Delivered
3002,554,2024-05-29 10:00:00,Delivered
3003,356,2025-02-20 05:00:00,Delivered
3004,382,2025-04-23 11:00:00,Delivered
3005,152,2025-11-19 15:00:00,Delivered
3006,418,2025-01-03 13:00:00,Delivered
3007,260,2024-05-20 10:00:00,Returned
3008,661,2025-04-22 14:00:00,Delivered
3009,883,2025-11-27 05:00:00,Cancelled
3010,352,2025-06-02 20:00:00,Delivered
3011,350,2025-07-07 20:00:00,Cancelled
3012,164,2025-08-10 04:00:00,Returned
3013,812,2024-07-29 22:00:00,Delivered
3014,844,2025-03-05 03:00:00,Returned
3015,558,2024-02-12 16:00:00,Delivered
3016,5,2024-09-17 17:00:00,Delivered
3017,169,2024-08-20 21:00:00,Delivered
3018,343,2025-05-15 03:00:00,Delivered
3019,857,2025-01-17 17:00:00,Returned
3020,536,2025-11-03 12:00:00,Delivered
3021,360,2025-02-21 22:00:00,Delivered
3022,109,2024-08-19 20:00:00,Delivered
3023,160,2025-12-11 06:00:00,Delivered
3024,915,2025-05-31 03:00:00,Delivered
3025,938,2024-03-14 22:00:00,Returned
3026,248,2025-02-19 09:00:00,Cancelled
3027,555,2025-10-15 03:00:00,Returned
3028,196,2024-01-25 00:00:00,Delivered
3029,124,2024-07-31 05:00:00,Cancelled
3030,697,2024-03-14 02:00:00,Delivered
3031,974,2024-05-01 13:00:00,Returned
3032,678,2025-02-16 00:00:00,Delivered
3033,308,2024-12-17 12:00:00,Delivered
3034,312,2025-03-14 19:00:00,Delivered
3035,490,2025-10-12 19:00:00,Delivered
3036,696,2025-05-18 01:00:00,Delivered
3037,360,2024-02-01 08:00:00,Delivered
3038,882,2025-01-27 17:00:00,Delivered
3039,433,2025-12-06 18:00:00,Delivered
3040,360,2025-12-02 15:00:00,Returned
3041,390,2024-02-09 15:00:00,Delivered
3042,89,2025-05-01 08:00:00,Delivered
3043,85,2024-09-08 23:00:00,Cancelled
3044,647,2024-04-06 14:00:00,Delivered
3045,346,2024-09-04 19:00:00,Returned
3046,36,2024-11-26 09:00:00,Delivered
3047,721,2025-04-07 06:00:00,Delivered
3048,98,2024-01-11 21:00:00,Delivered
3049,884,2025-11-22 00:00:00,Returned
3050,456,2024-03-11 16:00:00,Delivered
3051,282,2025-12-14 18:00:00,Delivered
3052,948,2025-07-02 20:00:00,Delivered
3053,260,2025-08-22 03:00:00,Delivered
3054,503,2024-06-27 14:00:00,Delivered
3055,167,2024-02-10 09:00:00,Delivered
3056,437,2024-04-22 21:00:00,Delivered
3057,858,2024-03-19 06:00:00,Delivered
3058,256,2024-01-06 12:00:00,Delivered
3059,827,2025-10-31 05:00:00,Delivered
3060,45,2024-11-05 05:00:00,Delivered
3061,887,2025-11-30 18:00:00,Cancelled
3062,235,2025-12-31 14:00:00,Delivered
3063,971,2024-04-28 03:00:00,Delivered
3064,136,2025-09-11 18:00:00,Delivered
3065,509,2025-01-10 22:00:00,Delivered
3066,726,2025-06-21 22:00:00,Delivered
3067,557,2024-04-18 13:00:00,Delivered
3068,286,2025-03-22 17:00:00,Delivered
3069,69,2024-03-07 02:00:00,Delivered
3070,972,2025-11-11 11:00:00,Delivered
3071,520,2024-09-06 04:00:00,Delivered
3072,166,2024-03-29 18:00:00,Delivered
3073,202,2025-04-01 21:00:00,Returned
3074,383,2025-07-24 08:00:00,Delivered
3075,995,2025-11-03 05:00:00,Delivered
3076,119,2025-07-27 01:00:00,Delivered
3077,151,2024-11-03 04:00:00,Delivered
3078,401,2024-01-12 11:00:00,Delivered
3079,808,2024-01-13 03:00:00,Delivered
3080,273,2025-08-22 16:00:00,Delivered
3081,902,2024-05-20 10:00:00,Returned
3082,882,2025-05-06 06:00:00,Delivered
3083,487,2025-05-04 15:00:00,Delivered
3084,177,2025-02-01 17:00:00,Delivered
3085,555,2024-03-13 04:00:00,Delivered
3086,879,2025-06-06 04:00:00,Cancelled
3087,70,2025-05-04 16:00:00,Returned
3088,75,2025-08-02 05:00:00,Delivered
3089,772,2025-02-27 20:00:00,Delivered
3090,231,2024-09-25 13:00:00,Delivered
3091,443,2024-02-13 10:00:00,Delivered
3092,29,2024-07-16 21:00:00,Delivered
3093,383,2025-02-04 14:00:00,Delivered
3094,888,2024-08-18 23:00:00,Cancelled
3095,491,2025-09-21 16:00:00,Cancelled
3096,662,2025-10-12 05:00:00,Delivered
3097,534,2024-10-21 15:00:00,Delivered
3098,444,2025-09-06 00:00:00,Delivered
3099,576,2024-03-27 22:00:00,Cancelled
3100,150,2025-10-18 01:00:00,Delivered
3101,403,2024-10-14 14:00:00,Delivered
3102,940,2024-12-15 09:00:00,Cancelled
3103,620,2024-11-30 09:00:00,Cancelled
3104,482,2025-06-07 15:00:00,Delivered
3105,893,2025-12-05 18:00:00,Delivered
3106,946,2025-11-29 19:00:00,Delivered
3107,805,2025-08-10 04:00:00,Delivered
3108,94,2025-12-09 15:00:00,Returned
3109,546,2025-06-13 19:00:00,Delivered
3110,258,2025-10-06 08:00:00,Returned
3111,896,2024-10-22 19:00:00,Delivered
3112,321,2024-11-27 07:00:00,Delivered
3113,357,2024-11-09 06:00:00,Cancelled
3114,531,2025-11-23 13:00:00,Delivered
3115,613,2025-03-10 21:00:00,Delivered
3116,787,2025-09-19 04:00:00,Delivered
3117,705,2024-10-29 06:00:00,Delivered
3118,371,2025-12-30 17:00:00,Delivered
3119,210,2025-04-18 18:00:00,Delivered
3120,121,2024-10-25 20:00:00,Delivered
3121,613,2025-10-10 10:00:00,Delivered
3122,664,2025-05-23 11:00:00,Delivered
3123,496,2024-10-04 18:00:00,Delivered
3124,350,2024-05-29 08:00:00,Delivered
3125,259,2024-05-07 12:00:00,Delivered
3126,403,2024-01-04 02:00:00,Delivered
3127,957,2024-09-17 15:00:00,Delivered
3128,564,2025-08-20 08:00:00,Delivered
3129,431,2024-07-22 08:00:00,Delivered
3130,438,2025-10-05 15:00:00,Delivered
3131,488,2025-03-23 12:00:00,Delivered
3132,144,2024-07-04 03:00:00,Delivered
3133,821,2024-02-25 01:00:00,Cancelled
3134,285,2024-04-20 17:00:00,Delivered
3135,131,2024-04-08 23:00:00,Delivered
3136,210,2024-02-10 21:00:00,Delivered
3137,11,2024-04-24 10:00:00,Returned
3138,737,2024-10-10 09:00:00,Delivered
3139,237,2024-08-13 19:00:00,Delivered
3140,770,2024-09-30 17:00:00,Delivered
3141,243,2024-06-04 00:00:00,Delivered
3142,325,2024-08-13 05:00:00,Delivered
3143,845,2025-01-27 06:00:00,Delivered
3144,18,2024-06-13 02:00:00,Delivered
