Review_ID,Order_ID,Customer_ID,Product_ID,Rating,Review_Date
1537,4598,73,130,3,2024-01-14
1538,4868,147,24,4,2025-11-13
1539,3983,204,86,3,2024-12-03
1540,1993,760,142,4,2025-08-03
1541,4677,370,190,3,2024-04-03
1542,4471,638,116,3,2025-02-03
1543,1175,452,107,4,2024-08-03
1544,1407,192,106,3,2025-09-25
1545,2395,567,193,2,2025-12-07
1546,1519,137,164,5,2024-07-18
1547,432,628,35,5,2025-01-27
1548,2917,537,60,2,2025-01-12
1549,3043,85,28,4,2025-04-13
1550,3756,241,130,3,2025-12-17
1551,2680,383,106,1,2025-11-03
1552,3424,437,51,4,2024-05-05
1553,2305,695,132,4,2025-01-07
1554,3653,742,168,4,2025-12-04
1555,4072,743,78,4,2024-11-19
1556,1513,563,105,4,2025-02-15
1557,3124,350,98,3,2024-01-14
1558,513,493,178,4,2024-08-05
1559,2549,99,12,2,2025-01-27
1560,2894,627,33,3,2024-12-14
1561,335,788,74,5,2025-02-05
1562,623,205,193,1,2025-04-03
1563,159,777,105,1,2024-03-27
1564,4162,504,118,1,2025-03-08
1565,1068,461,33,5,2025-02-22
1566,186,20,71,4,2025-08-07
1567,2759,420,64,4,2025-09-05
1568,40,445,6,2,2025-09-22
1569,3102,940,147,2,2024-10-14
1570,3041,390,9,5,2025-10-20
1571,3578,138,96,4,2024-06-07
1572,2895,289,165,2,2024-11-14
1573,3201,418,170,3,2024-07-24
1574,64,840,105,4,2025-09-07
1575,4297,879,67,2,2025-05-30
1576,3221,277,131,3,2024-03-26
1577,4743,884,5,3,2025-03-01
1578,1833,474,58,2,2025-12-31
1579,1859,12,32,5,2024-07-30
1580,324,89,15,4,2025-09-04
1581,4281,556,145,3,2025-03-30
1582,1387,500,51,4,2025-10-07
1583,2828,341,136,3,2024-03-11
1584,845,901,53,4,2024-08-08
1585,2087,133,39,2,2025-12-17
1586,214,588,139,2,2025-02-28
1587,2713,50,136,1,2024-04-28
1588,2589,248,118,1,2025-04-26
1589,1527,892,89,5,2025-03-11
1590,1131,197,39,4,2025-01-27
1591,421,247,37,1,2025-01-11
1592,265,74,7,2,2024-10-16
1593,2748,453,101,3,2024-02-07
1594,1600,217,198,2,2024-12-02
1595,2385,538,67,5,2025-12-08
1596,917,782,4,1,2025-03-14
1597,3009,883,55,3,2024-11-12
1598,1857,476,99,5,2025-07-07
1599,993,861,99,1,2025-10-04
1600,4512,963,112,4,2024-04-21
1601,3967,283,77,5,2024-11-15
1602,4635,329,138,4,2024-11-04
1603,3184,184,113,5,2025-05-20
1604,2124,275,94,4,2024-01-07
1605,722,366,145,5,2025-11-15
1606,849,553,140,3,2025-04-07
1607,3537,798,192,4,2024-11-09
1608,1018,204,131,4,2024-01-27
1609,1126,676,135,2,2025-01-19
1610,3542,265,129,2,2025-11-08
1611,385,309,193,2,2024-10-16
1612,3511,884,18,2,2025-07-04
1613,2363,439,104,4,2025-02-18
1614,2883,17,56,2,2024-05-27
1615,998,773,177,4,2024-04-10
1616,4125,189,40,5,2025-10-04
1617,56,590,18,2,2024-03-30
1618,3683,793,155,4,2024-08-17
1619,1030,652,156,4,2025-01-31
1620,1796,933,125,3,2025-03-21
1621,2330,429,47,4,2025-04-13
1622,1297,978,190,2,2025-09-13
1623,3486,908,115,1,2025-01-21
1624,2845,58,176,1,2025-05-15
1625,255,873,45,2,2025-05-24
1626,3275,299,184,4,2024-06-16
1627,4569,158,12,2,2025-02-27
1628,4171,986,57,3,2025-12-30
1629,4584,521,7,4,2025-02-26
1630,3118,371,44,1,2024-09-22
1631,4244,823,20,4,2025-12-16
1632,184,424,179,4,2025-02-25
1633,3677,782,88,3,2025-12-10
1634,2349,67,32,4,2025-10-05
1635,2342,750,27,1,2025-03-02
1636,4690,919,188,3,2024-01-29
1637,3429,927,184,2,2024-06-10
1638,1008,580,13,4,2024-04-22
1639,3645,912,60,2,2024-07-19
1640,4709,11,50,3,2025-08-19
1641,4537,711,31,3,2024-12-13
1642,703,61,169,4,2024-06-27
1643,4587,488,128,3,2025-12-06
1644,3658,919,10,3,2025-08-31
1645,1816,433,54,1,2025-04-11
1646,1234,770,3,4,2024-10-04
1647,4004,475,83,5,2024-07-07
1648,4269,1,27,4,2024-04-08
1649,3353,525,15,3,2025-06-21
1650,268,426,9,1,2024-01-27
1651,1435,634,24,5,2025-09-01
1652,797,520,129,3,2025-10-22
1653,3588,251,106,4,2025-06-09
1654,3033,308,8,1,2025-07-29
1655,4213,125,38,2,2024-07-27
1656,1385,442,131,5,2025-10-15
1657,3851,640,72,1,2025-05-17
1658,4740,355,173,1,2024-08-14
1659,3856,90,81,2,2024-04-28
1660,3314,606,103,3,2025-02-07
1661,1076,936,53,4,2025-05-09
1662,2933,524,141,1,2024-12-14
1663,229,339,198,2,2024-09-11
1664,1873,133,14,1,2025-06-29
1665,3636,587,127,3,2024-03-29
1666,1232,948,110,5,2025-07-02
1667,4446,760,77,2,2025-07-10
1668,3169,934,140,4,2024-02-28
1669,2445,983,158,4,2025-08-05
1670,2021,412,159,4,2025-12-07
1671,1573,993,133,2,2024-11-10
1672,1706,623,126,5,2025-07-14
1673,4008,294,50,5,2025-01-07
1674,2575,987,149,4,2025-08-08
1675,2729,885,16,1,2024-03-06
1676,2187,754,80,1,2024-07-17
1677,4508,58,127,1,2025-07-09
1678,856,596,16,5,2025-03-27
1679,502,474,116,3,2025-06-24
1680,1530,482,180,4,2024-08-06
1681,3721,430,73,5,2025-12-10
1682,4014,69,192,1,2024-09-21
1683,3833,846,180,1,2024-10-30
1684,1971,224,196,3,2024-04-10
1685,3596,294,45,4,2024-03-17
1686,2999,49,86,4,2025-02-19
1687,4306,219,156,1,2024-07-25
1688,3042,89,18,1,2025-02-10
1689,4256,766,186,2,2024-12-01
1690,1748,410,118,3,2025-06-22
1691,2889,69,151,3,2024-07-17
1692,3044,647,126,5,2025-03-05
1693,3366,349,191,1,2025-10-06
1694,567,406,77,1,2024-10-24
1695,199,318,99,5,2024-01-21
1696,1884,716,155,5,2025-07-29
1697,2385,538,199,1,2024-11-18
1698,3873,567,11,4,2024-09-25
1699,3312,627,120,5,2025-06-19
1700,2518,936,129,4,2025-01-03
1701,1524,751,130,5,2025-12-26
1702,1362,59,168,3,2024-02-24
1703,4195,461,14,2,2024-11-03
1704,150,57,191,5,2024-09-06
1705,2820,819,11,5,2025-04-15
1706,71,262,39,1,2024-08-08
1707,1741,687,8,5,2025-09-06
1708,4374,401,155,5,2024-05-25
1709,665,959,134,4,2025-08-04
1710,2233,855,35,2,2024-12-12
1711,684,24,116,3,2024-09-26
1712,3146,253,120,3,2024-12-10
1713,4204,581,66,5,2025-09-24
1714,906,976,196,1,2024-12-16
1715,2143,850,28,4,2024-07-26
1716,3213,53,20,1,2024-05-07
1717,979,783,145,5,2025-09-06
1718,4081,269,44,3,2024-05-15
1719,4995,938,189,4,2024-03-17
1720,3736,403,111,3,2025-12-17
1721,4692,825,116,3,2025-11-26
1722,896,488,9,4,2025-10-17
1723,4604,76,116,5,2024-06-23
1724,4608,348,12,3,2025-01-11
1725,4557,15,113,4,2025-03-10
1726,2037,968,119,2,2025-03-20
1727,2431,484,153,2,2024-02-18
1728,3842,653,102,3,2024-04-23
1729,2474,758,183,2,2025-06-13
1730,2600,111,149,1,2025-02-25
1731,4888,789,2,2,2025-03-24
1732,3955,18,102,5,2025-08-22
1733,917,782,110,4,2024-08-22
1734,3546,68,119,1,2025-04-16
1735,1375,383,133,2,2024-07-20
1736,1383,110,100,2,2025-07-27
1737,3658,919,100,3,2025-02-09
1738,1823,385,171,5,2025-10-06
1739,4126,56,33,2,2025-02-07
1740,1884,716,104,5,2025-10-11
1741,1563,736,89,3,2025-04-03
1742,934,771,42,1,2025-10-09
1743,167,639,79,1,2024-04-27
1744,1,658,21,3,2025-11-23
1745,896,488,1,1,2025-12-23
1746,2637,451,151,2,2024-10-03
1747,4417,527,143,2,2024-05-02
1748,1863,163,144,4,2024-06-06
1749,1769,723,124,5,2024-06-30
1750,2137,630,71,2,2024-11-25
1751,515,838,6,4,2024-07-07
1752,11,237,150,1,2024-09-01
1753,2525,481,89,3,2024-07-18
1754,1993,760,85,2,2025-01-13
1755,3694,579,136,4,2024-03-31
1756,4542,590,183,2,2024-01-17
1757,7,912,96,3,2025-05-14
1758,1197,254,10,3,2025-09-23
1759,3610,19,36,2,2024-03-11
1760,2979,760,84,2,2025-10-17
1761,634,662,91,5,2025-03-11
1762,1990,378,65,1,2025-01-24
1763,3786,176,59,5,2024-07-10
1764,2327,217,191,5,2025-09-18
1765,2089,722,142,4,2024-05-16
1766,2518,936,9,5,2025-04-04
1767,4638,165,109,1,2024-05-25
1768,211,982,77,3,2025-01-13
1769,78,324,44,4,2024-11-13
1770,2683,880,117,3,2024-08-26
1771,3687,918,130,1,2025-11-22
1772,672,747,114,1,2025-04-26
1773,1783,824,121,4,2025-10-16
1774,846,291,145,5,2025-12-19
1775,3777,835,2,1,2025-05-04
1776,812,571,82,1,2024-01-16
1777,383,39,29,5,2025-01-29
1778,873,34,128,1,2025-07-16
1779,952,724,149,5,2025-03-22
1780,4953,223,173,4,2024-11-09
1781,2117,646,153,3,2024-08-21
1782,3741,143,192,3,2025-08-23
1783,3884,869,169,2,2024-10-11
1784,3560,387,145,3,2025-11-01
1785,2711,315,41,4,2024-03-13
1786,869,502,13,4,2025-12-18
1787,2010,932,197,1,2025-01-06
1788,1807,846,13,4,2024-07-30
1789,546,211,82,2,2025-02-02
1790,3556,44,101,1,2025-02-21
1791,4432,250,192,1,2024-01-18
1792,1383,110,107,1,2024-09-05
1793,2890,297,149,2,2024-08-06
1794,4925,7,115,1,2024-07-03
1795,3030,697,164,2,2024-01-23
1796,128,600,134,2,2025-02-12
1797,2857,193,51,4,2024-06-12
1798,2348,730,121,4,2025-05-30
1799,252,696,62,3,2025-03-27
1800,4987,130,94,2,2024-02-10
1801,3278,717,145,5,2024-03-29
1802,4493,293,85,4,2025-08-31
1803,4721,167,98,1,2024-07-21
1804,264,894,4,3,2024-01-30
1805,1808,314,96,2,2024-10-05
1806,3139,237,41,2,2024-02-14
1807,1769,723,64,4,2024-05-29
1808,4432,250,79,5,2025-09-16
1809,2283,839,176,3,2025-06-23
1810,3509,283,5,1,2024-10-08
1811,4979,609,20,2,2024-10-25
1812,2917,537,88,5,2024-12-04
1813,4687,517,30,1,2025-10-05
1814,681,608,139,1,2025-11-06
1815,3539,951,37,4,2025-06-22
1816,4887,854,41,5,2024-08-16
1817,4729,233,102,5,2024-06-12
1818,2375,650,176,1,2024-03-07
1819,3329,219,44,3,2024-09-09
1820,1157,244,51,4,2025-05-22
1821,731,698,190,5,2024-12-20
1822,2026,759,158,5,2025-04-07
1823,3168,262,38,2,2024-07-17
1824,372,608,69,3,2025-01-30
1825,4010,781,106,4,2025-05-09
1826,541,794,118,4,2025-02-12
1827,746,368,57,5,2024-05-11
1828,4974,600,91,5,2024-07-31
1829,1902,70,185,1,2024-01-27
1830,1400,760,52,4,2024-08-01
1831,2783,475,85,4,2024-01-15
1832,3219,199,50,2,2025-06-01
1833,1858,291,24,4,2025-05-20
1834,3354,636,14,3,2025-03-18
1835,4468,871,95,3,2024-08-25
1836,1253,687,76,5,2025-11-10
1837,1804,639,162,3,2024-01-18
1838,2726,412,70,5,2025-06-14
1839,1642,963,63,2,2025-01-15
1840,1053,514,122,4,2024-02-01
1841,710,348,124,3,2024-09-29
1842,4348,403,14,3,2024-12-22
1843,2516,803,91,3,2024-06-16
1844,3928,783,68,5,2024-09-08
1845,3941,553,108,3,2025-10-10
1846,4543,353,71,5,2025-07-06
1847,3214,945,11,4,2025-10-05
1848,1937,670,40,3,2024-06-25
1849,4405,792,55,1,2024-02-18
1850,4284,381,102,5,2024-09-29
1851,2633,85,197,2,2025-07-10
1852,2184,503,46,1,2024-12-22
1853,4277,498,124,3,2025-12-03
1854,1095,620,190,4,2025-08-27
1855,1594,619,134,3,2025-06-07
1856,1567,350,189,5,2025-06-07
1857,1540,974,157,2,2024-01-07
1858,554,220,164,1,2025-06-17
1859,892,646,142,4,2024-02-20
1860,4684,300,13,5,2024-01-30
1861,1790,676,144,4,2025-01-11
1862,4275,574,156,2,2025-08-10
1863,3964,788,53,2,2025-11-06
1864,1748,410,193,5,2025-07-19
1865,2615,885,199,3,2025-01-19
1866,1096,583,109,4,2025-03-09
1867,968,431,34,1,2024-01-30
1868,2443,739,54,3,2024-07-04
1869,3562,835,49,4,2024-02-10
1870,4704,411,197,5,2025-06-11
1871,2660,221,137,2,2025-09-08
1872,1538,727,123,4,2024-12-09
1873,3724,238,175,3,2025-06-22
1874,2067,629,80,5,2024-11-03
1875,1662,797,116,2,2025-11-29
1876,4664,484,106,2,2025-06-10
1877,2372,144,61,1,2025-01-10
1878,1547,372,113,2,2025-02-24
1879,4402,929,167,2,2024-09-14
1880,3688,289,112,4,2025-10-07
1881,4446,760,129,1,2025-12-06
1882,1358,534,118,4,2025-05-22
1883,4120,914,115,5,2024-02-11
1884,3142,325,119,3,2025-03-30
1885,4807,447,109,5,2024-03-04
1886,3340,160,94,3,2025-10-07
1887,2903,934,84,3,2024-09-13
1888,163,112,103,3,2024-05-14
1889,2512,830,143,5,2024-06-24
1890,682,425,67,3,2025-06-11
1891,1457,844,79,2,2024-09-25
1892,2595,498,56,5,2024-04-20
1893,143,784,23,3,2025-07-13
1894,168,509,29,1,2025-07-25
1895,68,265,177,4,2024-09-22
1896,4985,933,104,3,2025-08-08
1897,751,96,102,2,2024-04-09
1898,2357,981,16,5,2025-08-09
1899,2923,569,67,2,2024-04-10
1900,3302,499,110,1,2024-12-20
1901,3503,183,20,5,2025-05-07
1902,933,326,8,4,2025-06-17
1903,4273,848,173,4,2025-09-07
1904,1360,866,21,3,2025-01-24
1905,191,802,14,1,2025-07-16
1906,2263,397,166,3,2024-03-25
1907,4470,609,17,4,2024-11-26
1908,1545,169,173,4,2024-03-05
1909,1242,927,129,3,2024-04-16
1910,4580,235,106,4,2025-07-18
1911,741,246,32,4,2024-11-15
1912,1098,941,22,1,2024-01-31
1913,1875,414,161,3,2025-02-14
1914,2374,299,78,4,2024-07-17
1915,323,654,111,2,2025-02-25
1916,885,517,2,2,2024-10-10
1917,1304,711,160,4,2024-08-11
1918,4509,674,118,1,2024-07-03
1919,3450,505,20,3,2025-11-30
1920,232,619,119,4,2025-07-09
1921,1149,683,127,4,2024-12-11
1922,4876,474,89,2,2024-12-09
1923,2673,352,172,4,2025-07-18
1924,4125,189,99,4,2025-03-05
1925,2394,102,57,4,2025-04-16
1926,467,180,169,2,2025-03-12
1927,182,160,128,1,2024-08-12
1928,1900,339,59,2,2024-04-08
1929,2346,885,90,1,2025-10-15
1930,954,285,97,2,2024-10-10
1931,182,160,62,3,2025-07-29
1932,122,784,3,4,2024-03-25
1933,1495,733,56,3,2024-10-08
1934,735,6,179,4,2025-09-17
1935,4320,579,29,5,2025-06-03
1936,4865,652,152,3,2024-09-28
1937,949,629,13,1,2025-07-11
1938,2558,763,83,3,2024-03-08
1939,3057,858,120,5,2025-08-31
1940,307,544,109,4,2025-06-09
1941,4962,314,91,2,2025-12-08
1942,3331,399,107,2,2025-05-07
1943,4764,896,118,4,2024-05-24
1944,951,38,22,5,2025-08-25
1945,2552,999,99,1,2025-06-07
1946,3391,173,110,2,2024-08-12
1947,2965,608,17,4,2024-04-22
1948,4767,674,146,1,2025-01-17
1949,4620,279,31,5,2025-03-04
1950,415,439,144,1,2024-06-17
1951,3743,548,82,2,2024-08-19
1952,1271,765,187,5,2025-06-05
1953,4433,921,198,1,2024-10-10
1954,2036,776,54,4,2025-12-26
1955,2658,919,71,2,2024-06-04
1956,4527,48,159,4,2024-07-06
1957,904,102,74,2,2024-10-06
1958,3726,327,135,2,2025-12-16
1959,3920,186,164,4,2024-11-19
1960,730,694,92,5,2025-12-31
1961,1594,619,100,1,2024-04-15
1962,1867,577,191,4,2024-05-17
1963,3633,17,116,3,2025-08-10
1964,2784,315,96,4,2025-09-21
1965,4490,746,199,4,2024-03-07
1966,934,771,4,5,2025-01-12
1967,141,457,92,1,2024-05-01
1968,2898,428,151,3,2025-11-16
1969,3410,224,165,4,2025-03-28
1970,256,563,95,4,2024-05-02
1971,310,100,31,4,2024-07-26
1972,3335,954,53,1,2025-12-05
1973,4165,661,187,3,2025-09-22
1974,2801,372,93,2,2025-06-20
1975,3220,104,62,1,2025-08-31
1976,981,387,129,4,2024-05-25
1977,310,100,115,4,2025-06-07
1978,1402,513,9,4,2024-04-23
1979,2700,860,71,1,2025-06-14
1980,4159,79,185,5,2024-03-08
1981,1967,583,102,5,2024-06-17
1982,2838,24,29,5,2024-08-24
1983,3246,23,71,3,2025-12-30
1984,4330,650,60,3,2024-02-07
1985,3684,893,27,2,2025-03-20
1986,2324,24,105,1,2025-11-15
1987,2255,356,160,5,2024-08-18
1988,2656,724,190,3,2025-11-08
1989,2078,704,42,5,2025-07-09
1990,3223,414,179,5,2025-04-20
1991,1655,804,192,3,2025-10-11
1992,215,628,7,2,2025-01-18
1993,4408,475,94,3,2024-03-03
1994,4189,262,158,5,2024-11-18
1995,207,320,117,5,2024-10-24
1996,3036,696,197,2,2024-01-02
1997,4593,94,52,3,2025-09-17
1998,4079,850,8,3,2025-10-05
1999,2164,451,179,3,2025-09-23
2000,4644,254,166,2,2025-05-30
2001,4955,660,10,4,2025-02-01
2002,3865,180,93,4,2025-11-16
2003,4676,625,68,3,2025-03-19
2004,3682,75,137,4,2024-11-19
2005,1635,770,95,2,2025-06-17
2006,460,498,143,4,2025-02-22
2007,966,478,166,5,2025-06-13
2008,3900,404,145,1,2024-11-15
2009,3245,826,91,3,2025-10-22
2010,1517,371,13,2,2025-08-28
2011,3326,922,12,2,2025-11-19
2012,1580,880,181,3,2024-03-30
2013,4208,180,162,2,2024-07-26
2014,2664,7,35,4,2024-07-27
2015,1578,453,166,2,2024-06-26
2016,2136,902,186,4,2025-11-05
2017,2813,970,12,3,2024-02-23
2018,2343,256,20,5,2024-04-08
2019,1986,437,197,5,2025-10-12
2020,4742,913,50,3,2024-11-13
2021,165,620,164,3,2025-07-29
2022,3175,955,118,5,2024-03-02
2023,1468,837,182,2,2024-01-25
2024,4273,848,179,5,2024-10-30
2025,3903,588,140,2,2025-04-23
2026,4886,19,120,2,2024-12-31
2027,234,73,56,5,2025-08-18
2028,3329,219,70,1,2025-08-08
2029,4667,312,154,2,2024-04-05
2030,1173,801,21,3,2025-05-02
2031,1438,729,108,5,2025-03-14
2032,367,109,195,3,2025-12-22
2033,1135,195,47,3,2025-12-29
2034,33,308,160,5,2024-06-16
2035,890,912,185,5,2025-03-19
2036,1016,146,122,1,2024-06-20
2037,984,694,106,1,2024-11-16
2038,3957,656,194,2,2025-11-22
2039,4643,945,42,5,2025-04-03
2040,4033,996,156,1,2024-02-06
2041,1163,821,88,1,2025-08-11
2042,3341,68,102,1,2025-01-20
2043,4526,115,184,2,2024-10-19
2044,1874,595,55,4,2025-01-16
2045,3505,226,155,2,2024-03-08
2046,1552,584,150,2,2024-06-04
2047,2940,406,40,3,2025-02-19
2048,4427,754,88,2,2024-09-15
2049,4781,638,164,3,2024-08-12
2050,1454,244,137,4,2025-02-28
2051,1205,898,102,2,2025-09-16
2052,3046,36,108,2,2024-02-08
2053,1709,822,179,4,2025-03-04
2054,2812,187,109,3,2024-09-23
2055,990,692,131,3,2025-02-28
2056,3085,555,67,4,2025-05-22
2057,1957,976,186,1,2024-07-13
2058,4831,879,96,4,2024-02-19
2059,1746,225,154,4,2024-02-18
2060,2079,520,176,1,2024-02-22
2061,3387,972,114,5,2025-01-18
2062,260,392,142,3,2025-05-10
2063,250,458,122,3,2024-08-27
2064,4175,235,31,5,2025-06-25
2065,1668,950,167,2,2024-12-16
2066,1813,202,22,4,2025-07-22
2067,1846,518,198,3,2025-12-05
2068,3437,259,114,2,2025-04-14
2069,135,725,198,1,2024-04-15
2070,3151,103,113,4,2025-10-24
2071,3569,874,89,1,2025-11-23
2072,4878,751,27,5,2024-12-24
2073,1917,359,65,4,2025-09-24
2074,641,660,69,1,2025-12-05
2075,3783,938,39,1,2025-04-28
2076,4149,714,3,5,2024-03-23
2077,4425,432,36,5,2025-07-27
2078,1210,671,21,4,2024-12-02
2079,925,944,42,5,2024-03-31
2080,681,608,161,3,2025-07-17
2081,2073,116,87,5,2024-05-02
2082,404,625,131,5,2025-10-07
2083,4068,771,90,4,2024-05-22
2084,4241,651,67,2,2025-09-08
2085,1104,246,75,2,2025-04-22
2086,1051,184,62,5,2024-09-30
2087,1716,17,23,1,2025-05-30
2088,4763,701,118,4,2024-03-10
2089,924,996,123,5,2025-01-07
2090,2464,33,9,4,2024-03-21
2091,1848,189,83,3,2025-02-15
2092,4304,680,13,2,2024-04-18
2093,4670,110,189,1,2024-02-20
2094,1608,706,114,1,2024-09-21
2095,434,344,72,4,2025-12-24
2096,1150,624,170,1,2025-08-07
2097,2808,680,52,3,2024-02-15
2098,1969,451,36,4,2025-11-02
2099,2471,477,46,3,2025-03-19
2100,3063,971,177,5,2024-12-13
2101,3497,837,121,5,2024-02-09
2102,345,549,169,1,2024-07-17
2103,4381,251,26,4,2024-01-05
2104,1496,113,187,5,2025-03-02
2105,1886,259,75,1,2024-11-05
2106,396,30,129,4,2024-07-29
2107,1750,592,3,5,2024-03-25
2108,2383,602,58,1,2024-05-25
2109,4062,846,75,4,2025-10-10
2110,1204,601,59,3,2024-06-26
2111,3325,49,65,2,2025-04-27
2112,4831,879,17,5,2024-07-17
2113,201,211,28,4,2025-10-26
2114,4906,647,66,4,2024-05-21
2115,1765,636,151,2,2024-04-23
2116,4675,569,128,3,2025-04-28
2117,3323,235,184,1,2024-04-05
2118,3718,655,101,2,2025-02-07
2119,3891,29,69,1,2025-01-14
2120,4681,304,149,4,2025-12-23
2121,4331,380,133,2,2025-10-01
2122,2859,607,13,2,2025-02-16
2123,530,815,94,4,2025-08-25
2124,2202,857,150,2,2024-08-27
2125,4225,976,154,4,2024-05-17
2126,3297,408,102,1,2024-04-06
2127,1856,401,68,2,2024-10-23
2128,228,402,76,2,2024-04-14
2129,2230,479,127,3,2025-06-05
2130,4280,430,69,4,2025-03-23
2131,3948,454,14,2,2024-02-01
2132,2282,436,156,2,2025-12-22
2133,3710,886,115,5,2025-05-27
2134,2822,259,24,4,2024-05-14
2135,4794,512,110,5,2024-04-22
2136,840,909,106,1,2025-07-18
2137,559,113,135,1,2024-07-25
2138,1546,200,46,1,2025-08-25
2139,2709,806,154,4,2025-12-05
2140,2453,560,100,5,2025-07-10
2141,4810,545,2,3,2024-07-15
2142,590,182,200,3,2025-08-27
2143,875,113,134,1,2024-07-15
2144,78,324,42,3,2025-05-31
2145,293,115,73,2,2025-11-20
2146,411,928,61,4,2024-09-12
2147,1802,9,42,4,2024-10-15
2148,1408,885,21,4,2025-06-21
2149,3912,704,190,5,2025-12-17
2150,4640,874,93,5,2024-05-24
2151,268,426,75,3,2024-12-05
2152,850,793,168,5,2024-05-07
2153,889,348,121,5,2025-06-17
2154,2756,72,172,4,2025-06-30
2155,1786,362,111,1,2024-08-09
2156,911,771,170,2,2025-08-04
2157,4210,118,123,1,2025-05-18
2158,719,153,157,2,2024-07-21
2159,2850,198,95,2,2025-07-20
2160,2747,631,41,5,2024-06-10
2161,2387,351,123,2,2025-09-25
2162,3055,167,199,2,2025-12-21
2163,1987,622,182,4,2024-11-23
2164,176,519,46,3,2024-04-04
2165,1656,858,88,2,2025-06-26
2166,2909,797,30,4,2024-02-20
2167,678,787,57,3,2024-11-22
2168,3507,739,174,3,2024-10-15
2169,1046,770,52,1,2024-12-09
2170,1379,946,97,3,2025-05-12
2171,2512,830,177,3,2024-12-26
2172,1560,392,120,2,2024-07-06
2173,4931,798,76,3,2024-04-25
2174,3538,67,169,2,2025-03-07
2175,354,144,52,5,2024-02-11
2176,42,650,178,4,2024-02-05
2177,487,552,19,2,2025-10-18
2178,1616,740,73,3,2025-08-20
2179,4790,156,127,5,2024-04-30
2180,3208,810,151,3,2025-11-21
2181,2712,556,26,1,2024-01-13
2182,1722,961,19,4,2024-04-10
2183,4497,611,72,4,2025-07-18
2184,3724,238,9,4,2025-06-10
2185,1444,711,25,5,2025-03-06
2186,2362,950,104,4,2024-12-30
2187,4580,235,200,2,2025-12-05
2188,3681,286,185,4,2024-01-11
2189,3012,164,1,1,2024-10-09
2190,4236,562,39,3,2024-11-07
2191,120,252,36,3,2025-05-25
2192,1961,947,126,5,2024-10-15
2193,2018,854,97,2,2025-05-23
2194,256,563,119,3,2024-08-23
2195,337,36,1,4,2024-08-07
2196,858,240,5,4,2024-07-31
2197,4459,735,47,2,2025-02-10
2198,3344,493,32,5,2024-12-19
2199,3549,315,125,2,2025-04-06
2200,1082,28,185,2,2024-09-18
2201,3811,182,160,3,2024-10-07
2202,187,819,122,5,2025-05-02
2203,270,435,58,1,2024-06-16
2204,2519,781,102,2,2025-01-21
2205,686,719,149,5,2024-11-18
2206,1801,812,12,1,2024-10-24
2207,1587,108,20,2,2025-03-02
2208,1178,944,109,5,2024-06-15
2209,406,368,197,1,2024-03-02
2210,1732,130,18,5,2024-04-08
2211,3478,705,101,2,2024-12-20
2212,4568,650,14,5,2025-01-17
2213,2678,97,56,2,2024-11-15
2214,3883,120,142,1,2024-05-17
2215,2852,295,109,5,2025-05-11
2216,4154,239,39,1,2025-06-04
2217,1779,254,19,5,2024-12-29
2218,341,717,195,2,2025-06-03
2219,4204,581,10,5,2025-04-28
2220,845,901,176,1,2025-03-21
2221,555,715,34,3,2024-02-05
2222,2426,689,86,1,2024-07-29
2223,882,46,67,4,2024-10-02
2224,3978,202,46,5,2025-08-11
2225,4360,418,72,4,2025-05-26
2226,1701,322,3,5,2024-05-13
2227,3741,143,164,4,2024-08-15
2228,2527,99,82,4,2025-01-24
2229,569,712,144,5,2024-05-09
2230,2860,656,179,3,2025-02-11
2231,11,237,21,1,2024-01-07
2232,4513,146,124,3,2025-08-08
2233,3756,241,73,5,2025-10-23
2234,3583,513,182,2,2024-04-24
2235,712,120,114,5,2024-01-24
2236,2622,498,1,3,2025-11-14
2237,3631,579,126,3,2025-05-11
2238,3299,433,84,5,2024-10-18
2239,3563,24,96,1,2024-12-01
2240,2697,375,156,1,2025-12-06
2241,1401,111,54,3,2024-04-15
2242,840,909,141,3,2025-08-22
2243,742,214,112,3,2025-09-11
2244,1152,14,41,1,2025-02-22
2245,1861,930,105,1,2024-09-05
2246,2280,125,157,3,2025-03-05
2247,3892,374,83,2,2025-04-17
2248,1974,785,140,1,2025-01-29
2249,717,504,195,1,2024-01-19
2250,356,812,51,3,2024-02-10
2251,1358,534,180,1,2025-09-05
2252,4045,274,138,1,2025-05-12
2253,3041,390,196,1,2025-09-26
2254,1127,455,2,3,2024-09-07
2255,1802,9,138,4,2024-06-01
2256,1142,786,66,5,2024-04-08
2257,2675,512,194,4,2025-05-09
2258,3320,272,193,3,2024-01-07
2259,4011,755,63,5,2025-09-21
2260,1629,610,119,5,2025-06-21
2261,2570,946,68,3,2025-04-29
2262,237,349,193,5,2025-03-28
2263,3209,406,94,3,2025-11-03
2264,629,745,83,2,2024-03-17
2265,3240,686,49,1,2025-01-06
2266,3874,171,28,3,2024-11-26
2267,1534,658,22,1,2025-03-07
2268,1922,387,192,3,2024-08-07
2269,571,204,23,2,2025-12-07
2270,1681,157,103,5,2025-06-25
2271,426,25,45,2,2025-06-16
2272,1161,235,144,5,2024-08-28
2273,1409,841,20,4,2025-04-17
2274,3762,505,167,1,2024-02-11
2275,1826,438,141,5,2025-04-11
2276,3971,111,101,3,2024-04-17
2277,2865,774,43,5,2025-07-15
2278,4870,406,113,4,2025-07-18
2279,32,597,18,2,2025-07-19
